#,word,score,origin,syllables,best_synonym,best_synonym_score,synonym_wins,synonym_improvement,pos,articulations,three_plus_syllables,stress_on_first,uses_m,uses_l,uses_good_consonants,no_weak_consonants,three_manners_of_articulation,short_vowels_only,front_vowels_first,low_vowels_first
1288,prior,20,Latin,2,,-1,FALSE,0,RB,APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1289,telephone,50,English,3,telephony,50,FALSE,0,NN,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1291,ready,40,Middle English,2,,-1,FALSE,0,JJ,STOP|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
1300,navigation,50,Latin,4,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1314,valley,30,French,2,vale,30,FALSE,0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1316,probably,60,English,3,credibly,60,FALSE,0,RB,LATERAL_APPROXIMANT|APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1326,connection,50,Old French,3,connective,50,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1337,introduction,50,Old French,4,entry,50,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1338,kitchen,40,Middle English,2,,-1,FALSE,0,NN,SIBILANT_AFFRICATE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1344,hospital,60,Old French,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1350,disease,20,Middle English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1356,hair,30,Middle English,1,whisker,30,FALSE,0,NN,APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1371,ensure,30,Anglo-Norman,2,see,30,FALSE,0,VB,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1390,quite,20,Spanish,1,rather,20,FALSE,0,RB,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1398,wine,20,Middle English,1,,-1,FALSE,0,NN,NASAL|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1408,owner,30,English,2,proprietor,30,FALSE,0,NN,NASAL,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1411,useful,40,English,2,utilitarian,40,FALSE,0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1415,est,20,Middle English,1,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1428,trying,30,English,2,,-1,FALSE,0,VBG,NASAL|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1434,traffic,50,French,2,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1441,valid,60,Middle French,2,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1442,bin,30,Arabic,1,,-1,FALSE,0,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1444,senior,30,Latin,2,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1446,sexy,40,English,2,aphrodisiac,40,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
1457,normal,70,Latin,2,,-1,FALSE,0,JJ,NASAL|LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1462,educational,50,English,5,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP|SIBILANT_AFFRICATE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1468,fitness,40,English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1479,greater,20,English,2,,-1,FALSE,0,JJR,APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1481,develop,60,French,3,modernize,60,FALSE,0,VB,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1488,java,20,English,2,coffee,20,FALSE,0,NN,NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1497,session,30,Old French,2,seance,30,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1499,photography,40,English,4,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1504,century,50,Latin,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1519,pacific,50,Middle French,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1525,vehicle,60,French,3,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1526,longer,30,English,2,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP|NASAL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1529,northern,30,Middle English,2,,-1,FALSE,0,JJ,FRICATIVE|NASAL|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1533,german,30,Old French,2,,-1,FALSE,0,JJ,SIBILANT_AFFRICATE|NASAL,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1548,plant,60,Middle English,1,constitute,60,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
1557,disclaimer,70,English,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1563,membership,50,English,3,rank,50,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1587,maintenance,70,Middle English,3,sustenance,70,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
1600,southern,30,Middle English,2,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|FRICATIVE|NASAL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1610,incest,60,Latin,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1611,debt,40,Middle English,1,,-1,FALSE,0,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1621,dance,60,Middle English,1,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1627,playing,40,English,2,acting,40,FALSE,0,VBG,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1630,studio,40,Italian,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1634,established,60,English,3,constituted,60,FALSE,0,VBN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1636,rent,50,Middle English,1,split,50,FALSE,0,NN,NASAL|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1641,external,50,Latin,3,international,50,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1642,apple,40,Middle English,2,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1643,le,40,French,1,,-1,FALSE,0,NN,LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
1646,min,50,Middle English,1,minute,50,FALSE,0,NN,NASAL,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1650,remove,30,Middle English,2,take,30,FALSE,0,VB,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1660,manual,70,Old French,3,,-1,FALSE,0,JJ,NASAL|LATERAL_APPROXIMANT|APPROXIMANT,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1667,civil,50,Latin,2,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1668,steel,50,Middle English,1,brand,50,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1672,wrong,20,Middle English,1,,-1,FALSE,0,JJ,NASAL|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1690,fully,20,English,2,,-1,FALSE,0,RB,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1692,electric,70,Latin,3,electrical,70,FALSE,0,JJ,LATERAL_APPROXIMANT|APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1700,respect,40,Latin,2,honor,40,FALSE,0,NN,SIBILANT_FRICATIVE|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1707,worth,0,Old English,1,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,relationship,50,English,4,kinship,50,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1720,traditional,60,English,4,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1721,campus,60,Latin,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1734,fiction,40,Latin,2,fabrication,40,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1736,sometimes,40,English,2,,-1,FALSE,0,RB,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1743,museum,30,Latin,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1747,interesting,60,English,4,,-1,FALSE,0,VBG,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1749,wife,10,Middle English,1,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1751,accepted,40,English,3,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
1754,ten,40,Middle English,1,,-1,FALSE,0,NNS,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1757,complex,50,French,2,composite,50,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1759,cat,50,Middle English,1,vomit,50,FALSE,0,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
1770,parent,40,Anglo-Norman,2,rear,40,FALSE,0,NN,NASAL|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1776,scale,50,Middle English,1,exfoliation,50,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
1778,economy,40,Latin,4,,-1,FALSE,0,NN,NASAL|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1780,helpful,40,English,2,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1781,monthly,50,English,2,,-1,FALSE,0,RB,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1785,definition,40,Middle English,4,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1791,employee,50,French,3,,-1,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1807,royal,40,Old French,2,regal,40,FALSE,0,NN,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1815,relevant,70,Old French,3,,-1,FALSE,0,NN,APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1824,weekly,50,English,2,,-1,FALSE,0,JJ,LATERAL_APPROXIMANT|STOP|APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
1833,square,40,Old French,1,straightforward,40,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
1838,diet,40,Old French,2,,-1,FALSE,0,NN,STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1840,auction,40,Latin,2,auctioneer,40,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1859,species,30,Latin,2,,-1,FALSE,0,NNS,SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1865,random,70,Middle English,2,,-1,FALSE,0,NN,NASAL|STOP|APPROXIMANT,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
1872,fashion,50,Middle English,2,style,50,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1881,coverage,50,English,3,reportage,50,FALSE,0,NN,NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
1893,automotive,40,English,4,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1894,naked,30,Middle English,2,,-1,FALSE,0,JJ,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1896,successful,60,English,3,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1897,sold,40,French,1,,-1,FALSE,0,VBN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1907,appear,20,Middle English,2,,-1,FALSE,0,VB,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1911,currency,50,Latin,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1912,leather,20,Old English,2,,-1,FALSE,0,NN,FRICATIVE|LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,patient,30,Latin,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1920,historical,50,English,4,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1927,difficult,70,English,3,unmanageable,70,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
1934,amateur,60,French,3,,-1,FALSE,0,NN,NASAL|STOP,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1944,cum,50,Latin,1,ejaculate,50,FALSE,0,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1950,ford,30,Old English,1,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
1976,canon,50,Latin,2,canyon,50,FALSE,0,NN,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
1984,dictionary,50,Latin,4,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2000,professor,30,Anglo-Norman,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
2002,install,50,Middle English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2003,shirt,10,Old English,1,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2024,surgery,30,Old French,3,operation,30,FALSE,0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2032,chemical,90,English,3,,-1,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
2034,task,50,Old French,1,tax,50,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
2035,reduce,30,Latin,2,,-1,FALSE,0,VB,SIBILANT_FRICATIVE|STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2040,enable,50,English,3,,-1,FALSE,0,JJ,NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2044,mid,50,Middle English,1,,-1,FALSE,0,NN,NASAL|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
2045,guarantee,40,Old French,3,warranty,40,FALSE,0,NN,NASAL|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2046,leader,40,Middle English,2,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2058,keyword,20,English,2,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2074,rose,10,English,1,,-1,FALSE,0,VBD,SIBILANT_FRICATIVE|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2097,eastern,40,Middle English,2,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2099,therapy,50,Ancient Greek,3,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2105,administrative,50,English,5,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2118,informed,40,English,2,,-1,FALSE,0,VBN,NON_SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2126,urban,20,Latin,2,,-1,FALSE,0,JJ,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2130,essential,60,Latin,3,necessary,60,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2137,immediately,70,English,5,instantly,70,FALSE,0,RB,NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2158,solid,60,Old French,2,substantial,60,FALSE,0,JJ,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
2163,orange,40,Middle English,2,,-1,FALSE,0,NN,SIBILANT_AFFRICATE|NASAL|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
2166,prevent,40,Middle English,2,forestall,40,FALSE,0,NN,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2174,guitar,10,Spanish,2,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
