#,word,score,origin,syllables,best_synonym,best_synonym_score,synonym_wins,synonym_improvement,pos,articulations,three_plus_syllables,stress_on_first,uses_m,uses_l,uses_good_consonants,no_weak_consonants,three_manners_of_articulation,short_vowels_only,front_vowels_first,low_vowels_first
3640,northwest,30.0,Undefined,2,northwesterly,40.0,True,10.0,RB,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,False,True,True,False,False
3641,sir,20.0,Middle English,1,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE,False,False,False,False,True,True,False,False,False,False
3642,doubt,30.0,Middle English,1,question,40.0,True,10.0,NN,STOP,False,False,False,False,True,True,False,False,False,True
3643,earn,20.0,Undefined,1,garner,30.0,True,10.0,NN,NASAL,False,False,False,False,True,True,False,False,False,False
3644,finder,30.0,Undefined,2,viewfinder,40.0,True,10.0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,False,False,False
3645,unable,50.0,English,3,ineffective,50.0,False,0.0,JJ,NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,True
3646,periods,50.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,True,False,False,True,False,True,False,True,False
3647,classroom,60.0,English,2,schoolroom,60.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,False,True,True,True,True,True,True,False,False,False
3648,tasks,50.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,True,True,True
3649,democracy,50.0,English,4,commonwealth,70.0,True,20.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,True,False,True,True,True,False,False,False
3650,attacks,40.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,True,False,True
3651,kim,50.0,Undefined,1,,-1.0,False,0.0,NN,NASAL|STOP,False,False,True,False,True,True,False,True,True,False
3652,wallpaper,40.0,Undefined,3,paper,10.0,False,-30.0,NN,LATERAL_APPROXIMANT|STOP|APPROXIMANT,True,True,False,True,False,False,True,False,False,False
3653,merchandise,60.0,Anglo-Norman,3,ware,30.0,False,-30.0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL|STOP,True,True,True,False,True,False,True,False,False,True
3655,resistance,50.0,French,3,underground,50.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,True,False,False,False,True,False,True,True,True,False
3656,doors,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,True,False,False
3657,symptoms,50.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,True,False,True,False,True,True,False,False
3658,resorts,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,False,True,True,False,False
3659,biggest,30.0,Undefined,2,,-1.0,False,0.0,JJS,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,True,False,False
3660,memorial,60.0,Latin,4,monument,60.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|APPROXIMANT,True,False,True,True,True,True,True,False,False,False
3661,visitor,40.0,Undefined,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,True,True,False,False,True,False,True,False,False,False
3662,twin,40.0,Old English,1,parallel,70.0,True,30.0,NN,NASAL|APPROXIMANT|STOP,False,False,False,False,True,False,True,True,True,False
3663,forth,20.0,Old English,1,onward,30.0,True,10.0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT,False,False,False,False,True,False,False,True,False,False
3664,insert,30.0,Latin,2,inset,60.0,True,30.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,True,True,False,False,False
3665,baltimore,70.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|APPROXIMANT|STOP,True,True,True,True,True,False,True,True,False,False
3666,gateway,30.0,English,2,,-1.0,False,0.0,NN,APPROXIMANT|STOP,False,True,False,False,True,False,False,False,True,False
3669,alumni,50.0,Latin,2,,-1.0,False,0.0,NNS,LATERAL_APPROXIMANT|NASAL,False,False,True,True,True,True,False,False,False,True
3670,drawing,40.0,Undefined,2,drafting,50.0,True,10.0,VBG,NASAL|APPROXIMANT|STOP,False,True,False,False,True,False,True,True,False,False
3671,candidates,70.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,True,True,False,False,True,True,True,False,True,True
3672,charlotte,50.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP|APPROXIMANT,False,True,False,True,True,False,True,False,False,True
3673,ordered,30.0,Undefined,2,arranged,20.0,False,-10.0,VBN,STOP|APPROXIMANT,False,True,False,False,True,True,False,False,False,False
3674,biological,50.0,Undefined,5,,-1.0,False,0.0,JJ,SIBILANT_AFFRICATE|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,True
3675,fighting,30.0,Undefined,2,,-1.0,False,0.0,VBG,NON_SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,False,False,False
3676,transition,60.0,Undefined,3,modulation,60.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,False,False,True,False,True,True,True,True
3677,happens,50.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,False,True
3678,preferences,40.0,Undefined,3,druthers,30.0,False,-10.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,True,True,False,False,True,False,True,False,False,False
3679,spy,20.0,Middle English,1,stag,40.0,True,20.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,True
3680,romance,40.0,Middle English,2,latin,70.0,True,30.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,False,False,True,False,True,True,True,False,False,False
3681,instrument,80.0,Latin,3,tool,30.0,False,-50.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,True,True,False,True,True,True,True,False,True
3682,bruce,20.0,Undefined,1,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,False,False,False
3683,split,50.0,Undefined,1,rent,50.0,False,0.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,True,True,True,False
3684,themes,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL,False,False,True,False,False,False,True,False,True,False
3685,powers,10.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,True,False,False,False,False,False,False,False,False
3686,heaven,30.0,Middle English,2,paradise,50.0,True,20.0,NN,NON_SIBILANT_FRICATIVE|NASAL,False,True,False,False,True,False,False,True,False,False
3688,bits,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,True,True,False
3689,pregnant,40.0,Undefined,2,meaning,40.0,False,0.0,NN,NASAL|APPROXIMANT|STOP,False,True,False,False,True,False,True,True,False,False
3690,twice,30.0,Undefined,1,double,50.0,True,20.0,RB,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,False,False,True
3691,classification,50.0,French,5,assortment,70.0,True,20.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,True
3692,focused,30.0,Undefined,2,focussed,30.0,False,0.0,VBN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,True,False,False,False
3693,egypt,20.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_AFFRICATE|STOP,False,True,False,False,True,False,False,False,False,False
3694,physician,50.0,Middle English,3,medico,60.0,True,10.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL,True,False,False,False,True,False,True,True,False,True
3695,hollywood,50.0,Undefined,3,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT|STOP|APPROXIMANT,True,True,False,True,True,False,True,False,False,False
3696,bargain,40.0,Middle English,2,steal,50.0,True,10.0,NN,NASAL|APPROXIMANT|STOP,False,True,False,False,True,False,True,False,False,True
3698,cellular,50.0,Undefined,3,,-1.0,False,0.0,JJ,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT,True,True,False,True,True,False,True,False,False,False
3699,norway,20.0,Undefined,2,,-1.0,False,0.0,RB,NASAL|APPROXIMANT,False,True,False,False,True,False,False,False,False,False
3700,vermont,30.0,Undefined,2,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,False,False,True,False,True,False,True,False,False,False
3701,asking,50.0,Undefined,2,,-1.0,False,0.0,VBG,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,True,False
3702,blocks,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,True,False,False,True
3703,normally,70.0,English,3,commonly,80.0,True,10.0,RB,NASAL|LATERAL_APPROXIMANT|APPROXIMANT,True,True,True,True,True,True,True,False,False,False
3704,lo,20.0,Middle English,1,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT,False,False,False,True,False,True,False,False,False,False
3705,spiritual,60.0,Undefined,4,religious,60.0,False,0.0,JJ,SIBILANT_FRICATIVE|APPROXIMANT|LATERAL_APPROXIMANT|STOP|SIBILANT_AFFRICATE,True,True,False,True,True,False,True,True,False,False
3706,hunting,30.0,English,2,,-1.0,False,0.0,VBG,NASAL|STOP,False,True,False,False,True,False,False,True,False,False
3707,diabetes,20.0,Undefined,4,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,True,False,False,False,True,False,False,False,False,False
3708,suit,20.0,Old French,1,lawsuit,50.0,True,30.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,False,False,False
3710,shift,40.0,Old English,1,displacement,60.0,True,20.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,True,True,True,False
3711,chip,20.0,Middle English,1,scrap,50.0,True,30.0,NN,SIBILANT_AFFRICATE|STOP,False,False,False,False,False,False,False,True,True,False
3712,res,20.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT,False,False,False,False,True,False,False,False,True,False
3713,sit,40.0,Old English,1,model,70.0,True,30.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,True,True,False
3714,bodies,20.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,False,False,False
3715,photographs,50.0,Undefined,3,snap,50.0,False,0.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,True,False,False,True,False,True,False,False,True
3716,cutting,30.0,Undefined,2,clipping,60.0,True,30.0,VBG,NASAL|STOP,False,True,False,False,True,False,False,True,False,False
3717,wow,10.0,Undefined,1,scream,50.0,True,40.0,NN,APPROXIMANT,False,False,False,False,False,False,False,False,False,True
3718,simon,50.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL,False,True,True,False,True,True,False,False,False,True
3719,writers,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,True,False,False,True,False,True,False,False,False
3720,marks,50.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,False,False,True,False,True,True,True,False,False,True
3721,flexible,70.0,Latin,3,elastic,70.0,False,0.0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,True,True,False,True,True,False,True,True,False,True
3722,loved,50.0,Undefined,1,,-1.0,False,0.0,VBN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,True,True,False,True
3723,favorites,40.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,True,False,True,False
3724,mapping,40.0,Undefined,2,represent,50.0,True,10.0,NN,NASAL|STOP,False,True,True,False,False,False,False,True,True,False
3725,numerous,50.0,Undefined,3,,-1.0,False,0.0,JJ,SIBILANT_FRICATIVE|NASAL,True,True,True,False,True,True,False,False,False,False
3726,relatively,60.0,English,4,comparatively,60.0,False,0.0,RB,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP|APPROXIMANT,True,True,False,True,True,False,True,False,True,False
3727,birds,10.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,False
3728,satisfaction,50.0,Latin,4,atonement,50.0,False,0.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,False,True,True,False,True
3729,represents,50.0,Undefined,3,,-1.0,False,0.0,VBZ,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,True,False,False,False,True,False,True,True,True,False
3730,char,20.0,Middle English,1,blacken,60.0,True,40.0,NN,SIBILANT_AFFRICATE|APPROXIMANT,False,False,False,False,True,False,False,False,False,True
3731,indexed,60.0,Undefined,2,index,60.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,True,True,True,True,False
3732,pittsburgh,20.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,False,False,False
3733,superior,30.0,Latin,4,,-1.0,False,0.0,JJ,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,False,False
3734,preferred,20.0,Undefined,2,favored,20.0,False,0.0,VBN,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,False,False,False
3735,saved,30.0,Undefined,1,protected,40.0,True,10.0,VBN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,True,False,True,False
3736,paying,20.0,English,2,,-1.0,False,0.0,VBG,NASAL|STOP,False,True,False,False,False,False,False,False,True,False
3737,cartoon,30.0,Undefined,2,sketch,40.0,True,10.0,NN,NASAL|APPROXIMANT|STOP,False,False,False,False,True,True,True,False,False,False
3738,shots,20.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,True
3739,intellectual,40.0,Undefined,5,cerebral,70.0,True,30.0,JJ,SIBILANT_AFFRICATE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
3740,moore,40.0,Undefined,1,,-1.0,False,0.0,NN,NASAL|APPROXIMANT,False,False,True,False,True,True,False,True,False,False
3741,granted,50.0,Undefined,2,given,40.0,False,-10.0,VBN,NASAL|APPROXIMANT|STOP,False,True,False,False,True,False,True,True,False,True
3742,choices,20.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE,False,True,False,False,True,False,False,False,False,False
3743,carbon,40.0,Latin,2,,-1.0,False,0.0,NN,NASAL|APPROXIMANT|STOP,False,True,False,False,True,False,True,False,False,True
3744,spending,50.0,Undefined,2,pass,60.0,True,10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,True,False
3745,comfortable,70.0,English,4,prosperous,50.0,False,-20.0,JJ,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,True,True,True,True,False,True,False,False,True
3746,magnetic,50.0,Undefined,3,charismatic,60.0,True,10.0,JJ,NASAL|STOP,True,False,True,False,True,False,False,True,True,False
3747,interaction,30.0,English,4,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,False,True,False,False,False
3748,listening,70.0,Undefined,3,,-1.0,False,0.0,VBG,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL,True,True,False,True,True,False,True,True,True,False
3749,effectively,50.0,Undefined,4,,-1.0,False,0.0,RB,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,True,False
3750,registry,50.0,Undefined,3,register,50.0,False,0.0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP|APPROXIMANT,True,True,False,False,True,False,True,False,True,False
3751,crisis,50.0,Ancient Greek,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,True,False,False,True,True,True,False,False,True
3752,outlook,40.0,Undefined,2,mentality,70.0,True,30.0,NN,LATERAL_APPROXIMANT|STOP,False,True,False,True,True,True,False,False,False,False
3753,massive,60.0,French,2,monolithic,50.0,False,-10.0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL,False,True,True,False,True,False,True,True,True,False
3754,denmark,50.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|APPROXIMANT|STOP,False,True,True,False,True,True,True,False,False,False
3755,employed,40.0,Undefined,2,,-1.0,False,0.0,VBN,NASAL|LATERAL_APPROXIMANT|STOP,False,False,True,True,True,False,True,False,False,False
3756,bright,20.0,Old English,1,promising,60.0,True,40.0,NN,APPROXIMANT|STOP,False,False,False,False,True,False,False,False,False,True
3757,treat,30.0,Anglo-Norman,1,address,60.0,True,30.0,NN,APPROXIMANT|STOP,False,False,False,False,True,True,False,False,True,False
3758,header,20.0,Undefined,2,lintel,60.0,True,40.0,NN,STOP,False,True,False,False,True,False,False,False,False,False
3760,poverty,30.0,Undefined,3,impoverishment,40.0,True,10.0,NN,NON_SIBILANT_FRICATIVE|STOP,True,True,False,False,True,False,False,False,False,False
3761,formed,40.0,Undefined,1,,-1.0,False,0.0,VBN,NON_SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,False,False,True,False,True,False,True,True,False,False
3762,piano,30.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|STOP,True,False,False,False,True,False,False,False,True,False
3763,echo,30.0,Latin,2,recall,50.0,True,20.0,NN,STOP,False,True,False,False,True,True,False,False,False,False
3764,que,10.0,Undefined,1,,-1.0,False,0.0,NN,APPROXIMANT|STOP,False,False,False,False,True,False,False,False,False,False
3765,grid,30.0,Undefined,1,gridiron,40.0,True,10.0,NN,APPROXIMANT|STOP,False,False,False,False,True,False,False,True,True,False
3766,sheets,20.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,True,False
3767,patrick,40.0,Undefined,2,,-1.0,False,0.0,NN,APPROXIMANT|STOP,False,True,False,False,True,False,False,True,True,False
3768,experimental,70.0,Undefined,5,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,True,False,True,True,True,False,True,True,True,False
3769,puerto,20.0,Undefined,2,,-1.0,False,0.0,NN,APPROXIMANT|STOP,False,True,False,False,True,False,False,False,False,False
3770,revolution,40.0,Middle English,4,gyration,40.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT,True,False,False,True,True,False,True,False,False,False
3771,consolidation,50.0,Latin,5,integration,30.0,False,-20.0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,True
3772,displays,40.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,True,False,True,False
3773,plasma,60.0,Ancient Greek,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,False,True,True,True,False,False,True,True,False,True
3774,allowing,30.0,Undefined,3,,-1.0,False,0.0,VBG,LATERAL_APPROXIMANT|NASAL,True,False,False,True,False,False,False,False,False,True
3775,earnings,20.0,Undefined,2,profits,30.0,True,10.0,NNS,SIBILANT_FRICATIVE|NASAL,False,True,False,False,True,False,False,False,False,False
3777,mystery,70.0,Middle English,3,enigma,50.0,False,-20.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,True,True,False,True,True,True,False,True,False
3778,landscape,50.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP|NASAL,False,True,False,True,True,False,True,False,True,False
3779,dependent,40.0,Undefined,3,subject,30.0,False,-10.0,NN,NASAL|STOP,True,False,False,False,True,False,False,True,True,False
3780,mechanical,80.0,Undefined,4,,-1.0,False,0.0,JJ,NASAL|LATERAL_APPROXIMANT|STOP,True,False,True,True,True,True,True,True,False,True
3781,journey,20.0,Middle English,2,travel,60.0,True,40.0,NN,SIBILANT_AFFRICATE|NASAL,False,True,False,False,True,False,False,False,False,False
3782,delaware,70.0,Undefined,3,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT|APPROXIMANT|STOP,True,True,False,True,True,False,True,True,True,False
3783,bidding,40.0,Undefined,2,bid,50.0,True,10.0,NN,NASAL|STOP,False,True,False,False,True,False,False,True,True,False
3784,consultants,70.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,True,True,True,False,True
3785,risks,50.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,True,True,True,True,False
3786,banner,20.0,Undefined,2,streamer,50.0,True,30.0,NN,NASAL|STOP,False,True,False,False,True,False,False,False,False,False
3787,applicant,80.0,Latin,3,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,True,True,False,True,True,False,True,True,True,True
3788,charter,30.0,Old French,2,rent,50.0,True,20.0,NN,SIBILANT_AFFRICATE|STOP|APPROXIMANT,False,True,False,False,True,False,True,False,False,False
3789,fig,20.0,Middle English,1,figure,20.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|STOP,False,False,False,False,False,False,False,True,True,False
3790,barbara,40.0,Undefined,3,,-1.0,False,0.0,NN,APPROXIMANT|STOP,True,True,False,False,True,False,False,False,False,True
3791,cooperation,30.0,Undefined,5,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,False,True,False,False,False
3792,counties,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,False,False,False
3793,acquisition,50.0,Undefined,4,skill,60.0,True,10.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,False,False,True,False,True,True,False,True
3794,ports,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,True,False,False
3795,implemented,70.0,Undefined,4,enforced,30.0,False,-40.0,VBN,NASAL|LATERAL_APPROXIMANT|STOP,True,True,True,True,True,False,True,True,False,False
3797,directories,30.0,Undefined,4,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,False,False
3798,recognized,50.0,Undefined,3,,-1.0,False,0.0,VBN,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,True,True,False,False,True,False,True,False,False,True
3799,dreams,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,False,False,True,False,True,False,True,False,True,False
3801,notification,40.0,Undefined,5,presentment,50.0,True,10.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,False,True,False,False,True
3803,licensing,60.0,Undefined,3,license,60.0,False,0.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL,True,True,False,True,True,False,True,False,False,True
3804,stands,50.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,False,True,True,True,True
3805,teach,20.0,Middle English,1,instruct,40.0,True,20.0,NN,SIBILANT_AFFRICATE|STOP,False,False,False,False,True,False,False,False,True,False
3806,occurred,20.0,Undefined,2,,-1.0,False,0.0,VBD,STOP,False,False,False,False,True,True,False,False,False,False
3807,textbooks,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,True,False,False
3808,rapid,40.0,Latin,2,,-1.0,False,0.0,JJ,STOP|APPROXIMANT,False,True,False,False,True,False,False,True,False,True
3809,pull,20.0,Middle English,1,extract,50.0,True,30.0,NN,LATERAL_APPROXIMANT|STOP,False,False,False,True,False,False,False,True,False,False
3810,hairy,30.0,Undefined,2,hirsute,10.0,False,-20.0,NN,APPROXIMANT,False,True,False,False,True,False,False,False,True,False
3811,diversity,30.0,Undefined,4,variety,20.0,False,-10.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,True,False,False,False,True,False,True,False,False,False
3812,cleveland,40.0,Undefined,2,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,False,True,False,True,True,False,True,False,False,False
3814,reverse,20.0,Anglo-Norman,2,annul,60.0,True,40.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|APPROXIMANT,False,False,False,False,True,False,True,False,False,False
3815,deposit,30.0,Latin,3,sediment,80.0,True,50.0,NN,SIBILANT_FRICATIVE|STOP,True,False,False,False,True,False,False,False,False,True
3816,seminar,70.0,German,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,True,True,True,False,True,True,True,False,False,True
3817,investments,60.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,True,False,True,False,True,False,True,True,True,False
3818,latina,60.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,True,True,False,False,True
3819,nasa,40.0,Undefined,1,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL,False,False,False,False,True,True,False,True,False,True
3820,wheels,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT,False,False,False,True,False,False,True,False,True,False
3822,specify,50.0,Undefined,3,limit,70.0,True,20.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,True,True,False,False,True,False,True,False,False,True
3823,accessibility,50.0,Undefined,6,availability,40.0,False,-10.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,True,False
3824,dutch,30.0,Undefined,1,,-1.0,False,0.0,NN,SIBILANT_AFFRICATE|STOP,False,False,False,False,True,False,False,True,False,True
3825,sensitive,60.0,Middle French,3,sensible,70.0,True,10.0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,True,True,False,False,True,False,True,True,True,False
